Id,bikes
1663,10.41648905
1664,11.89744218
1665,3.503558851
1666,11.93282072
1667,6.48864474
1668,7.701105517
1669,4.000867467
1670,4.549205486
1671,6.235065643
1672,2.797803351
1673,5.250573349
1674,2.094554741
1675,4.166003958
1676,2.023714085
1677,9.707670949
1678,11.47997657
1679,9.210245072
1680,8.316216848
1681,10.71374585
1682,6.029074496
1683,12.11842296
1684,4.397449028
1685,5.505781898
1686,7.233997585
1687,6.104037101
1688,-0.040267824
1689,4.001902994
1690,4.17227019
1691,9.253453553
1692,10.5620511
1693,7.588064069
1694,11.80173562
1695,0.641930997
1696,5.692051017
1697,7.187464082
1698,8.393448377
1699,7.54011491
1700,7.120920612
1701,5.763070752
1702,4.29188663
1703,6.252621083
1704,3.97877565
1705,5.723355864
1706,6.410452173
1707,9.164128339
1708,9.789824276
1709,1.593348086
1710,4.895316983
1711,5.660752384
1712,4.943129223
1713,2.614378634
1714,3.075681507
1715,2.154208238
1716,2.130736079
1717,2.832617967
1718,3.126306706
1719,2.5010883
1720,5.730304846
1721,1.575173041
1722,5.707439687
1723,2.683278429
1724,11.14380327
1725,2.22155257
1726,6.976901965
1727,6.773518076
1728,9.583164089
1729,7.549104667
1730,9.556177831
1731,6.922223458
1732,5.963408436
1733,6.492344765
1734,3.323922791
1735,1.863591721
1736,4.902916222
1737,6.776572351
1738,4.698005601
1739,11.12304809
1740,3.150822204
1741,7.330293016
1742,4.508164922
1743,3.350740716
1744,0.119236251
1745,11.44815595
1746,5.934611957
1747,6.537524045
1748,6.098121283
1749,1.983242569
1750,4.588691217
1751,5.639418361
1752,4.04542727
1753,1.199860061
1754,7.096850162
1755,8.833007975
1756,7.720627679
1757,10.73649027
1758,8.461315268
1759,5.830557639
1760,8.537318629
1761,7.270253797
1762,4.366008197
1763,9.441240237
1764,7.549602521
1765,6.280149733
1766,5.420284612
1767,2.945922808
1768,12.63893502
1769,12.36599055
1770,11.85883604
1771,9.20505391
1772,5.542824553
1773,3.764121783
1774,3.639768343
1775,2.967734808
1776,5.680535725
1777,2.458566233
1778,1.234626765
1779,4.9756819
1780,6.793249393
1781,4.459578369
1782,3.360956766
1783,5.891620674
1784,2.548091695
1785,1.787505779
1786,3.004587984
1787,5.300567186
1788,2.544384644
1789,4.839972716
1790,3.626005113
1791,6.108725244
1792,4.853666067
1793,3.430390111
1794,3.448174302
1795,3.821636949
1796,7.139040167
1797,2.318830258
1798,11.88605186
1799,13.13925758
1800,4.605402224
1801,5.308472842
1802,8.478397178
1803,3.783937554
1804,0.463693338
1805,8.435036974
1806,6.4991458
1807,2.039070507
1808,8.570641384
1809,0.931340701
1810,9.590188428
1811,2.111280854
1812,7.868712454
1813,5.293417784
1814,1.995283455
1815,8.736925756
1816,3.914042269
1817,4.396534405
1818,1.792831828
1819,2.165066429
1820,2.578489839
1821,4.755453387
1822,3.02215344
1823,1.6393436
1824,10.24331021
1825,5.98384435
1826,3.422830045
1827,6.149030831
1828,2.913240963
1829,0.585264148
1830,-0.210536696
1831,5.410257228
1832,5.67382776
1833,6.312510131
1834,1.840165566
1835,6.173853836
1836,1.812233041
1837,5.773890051
1838,9.282630674
1839,5.12536683
1840,6.99093918
1841,2.933072671
1842,6.460982864
1843,10.1915739
1844,2.377460024
1845,9.25626671
1846,8.310817158
1847,3.809810972
1848,1.852973861
1849,4.677511709
1850,3.233851485
1851,5.142335469
1852,5.866028763
1853,3.32380841
1854,4.62301559
1855,0.861180321
1856,2.715214429
1857,4.683923244
1858,4.252342476
1859,3.874399035
1860,2.338945552
1861,12.72771754
1862,8.072430499
1863,11.3475368
1864,11.21321367
1865,7.011834393
1866,5.162166709
1867,13.33180827
1868,9.213563922
1869,7.946044213
1870,3.445172418
1871,11.91417926
1872,4.224214053
1873,1.138116295
1874,7.945638477
1875,5.37292223
1876,1.487595918
1877,5.182084752
1878,3.749815809
1879,1.986914678
1880,4.639483749
1881,2.783000056
1882,6.353835208
1883,5.073354799
1884,5.829330634
1885,3.553424313
1886,2.243932055
1887,2.784194975
1888,6.49842771
1889,4.520057484
1890,3.948142759
1891,6.853057338
1892,7.818361173
1893,2.121735615
1894,4.65427111
1895,2.046673841
1896,0.201849871
1897,1.746112797
1898,0.026019
1899,4.756966781
1900,5.252158093
1901,0.720526181
1902,2.383329893
1903,3.503621233
1904,5.172906343
1905,2.092920443
1906,3.835944419
1907,4.637411082
1908,9.911914051
1909,10.78938811
1910,5.829238645
1911,6.088668205
1912,2.980432578
1913,4.339377992
1914,3.703062386
1915,2.972628964
1916,5.106228923
1917,3.887538224
1918,6.955787387
1919,3.08819838
1920,2.451651072
1921,1.287932473
1922,4.945271008
1923,0.40089399
1924,7.436552079
1925,4.241012909
1926,2.717301163
1927,2.563411924
1928,2.868280322
1929,3.329390551
1930,1.869013045
1931,0.22246862
1932,1.259565481
1933,3.121062227
1934,1.363727394
1935,12.04959655
1936,5.52689107
1937,1.054440862
1938,0.494962279
1939,1.799333514
1940,4.01141387
1941,1.867340313
1942,4.056833783
1943,2.436235742
1944,0.759847639
1945,-0.155504693
1946,1.442575089
1947,0.230323662
1948,0.308054909
1949,3.266924733
1950,1.764806966
1951,3.155040699
1952,1.953001031
1953,3.087303169
1954,0.32137126
1955,1.428329035
1956,4.517425488
1957,-0.18031465
1958,4.674446025
1959,-0.88397844
1960,3.483464379
1961,1.941830281
1962,1.680527165
1963,3.396467184
1964,1.9041448
1965,1.439576267
1966,2.726265039
1967,1.065495317
1968,0.887772474
1969,2.9791091
1970,3.483338556
1971,1.551808977
1972,2.20289197
1973,5.610146418
1974,2.088935527
1975,1.125148024
1976,5.139821246
1977,1.398868018
1978,2.232785599
1979,0.073586544
1980,2.134385175
1981,9.152932374
1982,0.326528962
1983,0.981598333
1984,1.709147074
1985,4.585731134
1986,0.044526983
1987,4.221242763
1988,1.190635304
1989,3.913475686
1990,2.88501504
1991,-0.699498782
1992,1.803600814
1993,10.79587385
1994,3.602941974
1995,8.804680237
1996,4.61401151
1997,6.548846741
1998,5.343132406
1999,6.959384609
2000,2.483114629
2001,1.162897108
2002,1.72299888
2003,1.317535384
2004,1.863518398
2005,0.12143651
2006,1.176985096
2007,4.674460908
2008,6.138662956
2009,10.74467978
2010,-0.719300214
2011,6.590541446
2012,2.494456721
2013,1.693723023
2014,8.396807311
2015,1.44560129
2016,2.602130391
2017,10.56818214
2018,1.079794202
2019,8.081373254
2020,7.242789008
2021,1.31206121
2022,10.27909045
2023,-0.602850816
2024,7.152750855
2025,0.58443776
2026,1.275853988
2027,3.876957683
2028,2.494247771
2029,3.443602872
2030,0.504188094
2031,0.986015351
2032,0.643008111
2033,1.789042458
2034,1.477950357
2035,-1.374085413
2036,3.931643759
2037,8.872150987
2038,10.91510139
2039,4.814641647
2040,6.122183141
2041,12.73208901
2042,13.67973658
2043,4.459263022
2044,6.050202763
2045,11.82098061
2046,15.33584554
2047,14.62043723
2048,10.40485194
2049,16.9953824
2050,10.25946758
2051,6.752896032
2052,11.95971948
2053,16.17531588
2054,17.30665459
2055,18.46020989
2056,10.97174342
2057,13.16815112
2058,17.73324523
2059,9.151804545
2060,15.45683835
2061,14.37911623
2062,7.344274057
2063,6.56274651
2064,12.40574343
2065,17.08435422
2066,14.19432186
2067,15.23375041
2068,15.42603711
2069,11.02322233
2070,8.794528381
2071,16.15617657
2072,15.18768724
2073,11.23011237
2074,13.95367473
2075,10.91167723
2076,19.06753964
2077,13.0436077
2078,14.7735767
2079,19.55291444
2080,7.360231935
2081,13.95979154
2082,14.69482245
2083,14.29201436
2084,5.907649808
2085,15.48859329
2086,10.69440294
2087,15.13376694
2088,2.869341995
2089,17.82054906
2090,17.12611539
2091,7.196995309
2092,7.125227557
2093,11.06753008
2094,8.866489964
2095,12.96200059
2096,15.38162339
2097,7.156526998
2098,12.48822995
2099,14.03254986
2100,14.40605988
2101,4.157588626
2102,2.02073835
2103,2.379954957
2104,11.78209582
2105,13.5565285
2106,1.415062017
2107,2.435886881
2108,0.769903789
2109,13.72567745
2110,11.46410655
2111,7.549176053
2112,-0.355476043
2113,6.806106538
2114,9.620413877
2115,7.621390652
2116,0.653353041
2117,0.190847749
2118,12.62067085
2119,9.724659323
2120,10.98417082
2121,4.779347309
2122,7.188808652
2123,9.093726403
2124,1.744204756
2125,1.036333778
2126,13.06287273
2127,0.334186414
2128,4.68972999
2129,1.258656821
2130,10.70722373
2131,8.53396057
2132,8.87720934
2133,7.472841699
2134,16.34528251
2135,14.36636266
2136,11.76061626
2137,17.04821328
2138,3.214184959
2139,5.336595014
2140,9.234433598
2141,10.05840037
2142,6.254251519
2143,5.114061369
2144,10.81738272
2145,3.243711576
2146,4.267521675
2147,3.443034673
2148,2.982658679
2149,5.97467822
2150,3.128631839
2151,6.89958408
2152,5.560942084
2153,5.509352696
2154,9.034223358
2155,11.72852245
2156,0.852727271
2157,4.757971588
2158,3.078112909
2159,5.151072003
2160,6.590237796
2161,3.500228673
2162,9.556330698
2163,15.60339344
2164,9.400992145
2165,7.128458751
2166,5.542309693
2167,8.725071576
2168,12.03817282
2169,4.853638326
2170,10.53842153
2171,8.95771998
2172,14.50768487
2173,13.60289301
2174,15.86350835
2175,7.717354313
2176,10.23110883
2177,2.776342203
2178,3.837611245
2179,4.041384055
2180,7.134749006
2181,4.973972248
2182,9.029756834
2183,8.256507418
2184,12.98753591
2185,5.980896973
2186,15.80596769
2187,5.302940036
2188,6.830878026
2189,7.226848488
2190,4.841068219
2191,12.7331194
2192,7.283756455
2193,11.98456527
2194,8.100089921
2195,12.24445588
2196,5.78474097
2197,2.390538956
2198,13.0493964
2199,9.429767794
2200,10.43706971
2201,10.50634607
2202,5.841179158
2203,13.44563586
2204,8.980181437
2205,3.88852855
2206,8.386135235
2207,11.03797134
2208,7.735554683
2209,11.89323974
2210,8.568353798
2211,8.894202917
2212,10.5561967
2213,10.4821495
2214,10.77635694
2215,4.74589946
2216,6.508922726
2217,2.814462298
2218,7.482937088
2219,9.430189645
2220,6.552238979
2221,13.95344594
2222,11.20361937
2223,2.127022476
2224,8.182926407
2225,12.39623989
2226,11.50888984
2227,9.569625509
2228,12.17131082
2229,9.161363061
2230,7.930696825
2231,6.982013626
2232,10.06667657
2233,7.140010127
2234,2.161799032
2235,11.89324926
2236,11.21465298
2237,6.259517854
2238,3.896063821
2239,11.64603804
2240,12.08232663
2241,7.317374766
2242,6.246545215
2243,12.14869849
2244,4.731383128
2245,12.50916934
2246,10.43193944
2247,12.97692996
2248,5.830138221
2249,13.80247487
2250,13.37126489
